,t_county,wind_speed,CA_avg_temp_K,CA_air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed,power_calc,power_calc_kW,percent_power_cap
662,Riverside County,2.866666667,293.002381,1.208010263,3002720,,,16070,,CA,6065,Alta Mesa,1995,42,9.45,Vestas,V27,225,40,27,572.56,53.5,0,,3,3,11/3/18,Digital Globe,-116.664391,33.944096,Vestas,Steel,Painted,GRP,43,61,14,8146.915692,8.146915692,3.620851419
663,Riverside County,2.866666667,293.002381,1.208010263,3008035,,,16283,,CA,6065,Alta Mesa,1995,42,9.45,Vestas,V27,225,40,27,572.56,53.5,0,,3,3,11/3/18,Digital Globe,-116.657486,33.938995,Vestas,Steel,Painted,GRP,43,61,14,8146.915692,8.146915692,3.620851419
664,Riverside County,2.866666667,293.002381,1.208010263,3008622,,,16287,,CA,6065,Alta Mesa,1995,42,9.45,Vestas,V27,225,40,27,572.56,53.5,0,,3,3,11/3/18,Digital Globe,-116.65789,33.940025,Vestas,Steel,Painted,GRP,43,61,14,8146.915692,8.146915692,3.620851419
665,Riverside County,2.866666667,293.002381,1.208010263,3008027,,,16278,,CA,6065,Alta Mesa,1995,42,9.45,Vestas,V27,225,40,27,572.56,53.5,0,,3,3,11/3/18,Digital Globe,-116.657013,33.937759,Vestas,Steel,Painted,GRP,43,61,14,8146.915692,8.146915692,3.620851419
666,Riverside County,2.866666667,293.002381,1.208010263,3007973,,,16289,,CA,6065,Alta Mesa,1995,42,9.45,Vestas,V27,225,40,27,572.56,53.5,0,,3,3,11/3/18,Digital Globe,-116.658051,33.940495,Vestas,Steel,Painted,GRP,43,61,14,8146.915692,8.146915692,3.620851419
667,Riverside County,2.866666667,293.002381,1.208010263,3011228,,,16071,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.66449,33.944195,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
668,Riverside County,2.866666667,293.002381,1.208010263,3008849,,,16035,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.660645,33.942673,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
669,Riverside County,2.866666667,293.002381,1.208010263,3011176,,,16207,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.657089,33.937595,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
670,Riverside County,2.866666667,293.002381,1.208010263,3011070,,,16063,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.663933,33.943249,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
671,Riverside County,2.866666667,293.002381,1.208010263,3008641,,,16209,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.657089,33.938133,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
672,Riverside County,2.866666667,293.002381,1.208010263,3005887,,,16202,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.656487,33.936295,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
673,Riverside County,2.866666667,293.002381,1.208010263,3008798,,,16211,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.657387,33.938595,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
674,Riverside County,2.866666667,293.002381,1.208010263,3003750,,,16012,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.657684,33.936794,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
675,Riverside County,2.866666667,293.002381,1.208010263,3006947,,,16043,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.661751,33.941643,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
676,Riverside County,2.866666667,293.002381,1.208010263,3001070,,,16018,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.658691,33.938194,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
677,Riverside County,2.866666667,293.002381,1.208010263,3004554,,,16058,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.663185,33.942097,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
678,Riverside County,2.866666667,293.002381,1.208010263,3009880,,,16221,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.65831,33.941177,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
679,Riverside County,2.866666667,293.002381,1.208010263,3009493,,,16027,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.659653,33.940723,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
680,Riverside County,2.866666667,293.002381,1.208010263,3002325,,,16049,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.662392,33.943295,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
681,Riverside County,2.866666667,293.002381,1.208010263,3011284,,,16231,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.659607,33.9436,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
682,Riverside County,2.866666667,293.002381,1.208010263,3011238,,,16100,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.666344,33.944111,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
683,Riverside County,2.866666667,293.002381,1.208010263,3011172,,,16230,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.659485,33.943394,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
684,Riverside County,2.866666667,293.002381,1.208010263,3010137,,,16048,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.662285,33.942993,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
685,Riverside County,2.866666667,293.002381,1.208010263,3010884,,,16013,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.657951,33.936993,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
686,Riverside County,2.866666667,293.002381,1.208010263,3001321,,,16038,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.661087,33.940449,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
687,Riverside County,2.866666667,293.002381,1.208010263,3010491,,,16087,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.66629,33.945793,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
688,Riverside County,2.866666667,293.002381,1.208010263,3002074,,,16075,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.664986,33.944595,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
689,Riverside County,2.866666667,293.002381,1.208010263,3010571,,,16234,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.660027,33.94455,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
690,Riverside County,2.866666667,293.002381,1.208010263,3008374,,,16204,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.656837,33.936848,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
691,Riverside County,2.866666667,293.002381,1.208010263,3010960,,,16205,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.656883,33.937126,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
692,Riverside County,2.866666667,293.002381,1.208010263,3003582,,,16046,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.662041,33.942429,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
693,Riverside County,2.866666667,293.002381,1.208010263,3001725,,,16094,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.66674,33.942638,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
694,Riverside County,2.866666667,293.002381,1.208010263,3003787,,,16089,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.666306,33.946007,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
695,Riverside County,2.866666667,293.002381,1.208010263,3002104,,,16216,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.65789,33.939896,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
696,Riverside County,2.866666667,293.002381,1.208010263,3010694,,,16223,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.658417,33.941711,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
697,Riverside County,2.866666667,293.002381,1.208010263,3005965,,,16073,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.664742,33.944382,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
698,Riverside County,2.866666667,293.002381,1.208010263,3008116,,,16099,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.666389,33.943893,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
699,Riverside County,2.866666667,293.002381,1.208010263,3005865,,,16028,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.659721,33.940983,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
700,Riverside County,2.866666667,293.002381,1.208010263,3000595,,,16025,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.659454,33.940247,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
701,Riverside County,2.866666667,293.002381,1.208010263,3008095,,,16101,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.666275,33.944321,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
702,Riverside County,2.866666667,293.002381,1.208010263,3005586,,,16236,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.660332,33.945038,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
703,Riverside County,2.866666667,293.002381,1.208010263,3011391,,,16229,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.659241,33.943157,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
704,Riverside County,2.866666667,293.002381,1.208010263,3003324,,,16241,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.661087,33.945995,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
705,Riverside County,2.866666667,293.002381,1.208010263,3003699,,,16044,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.661934,33.942146,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
706,Riverside County,2.866666667,293.002381,1.208010263,3005901,,,16051,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.662636,33.943737,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
707,Riverside County,2.866666667,293.002381,1.208010263,3006355,,,16240,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.660873,33.945786,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
708,Riverside County,2.866666667,293.002381,1.208010263,3008959,,,16235,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.660156,33.944809,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
709,Riverside County,2.866666667,293.002381,1.208010263,3002959,,,16238,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.660889,33.945293,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
710,Riverside County,2.866666667,293.002381,1.208010263,3007290,,,16078,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.665489,33.944897,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
711,Riverside County,2.866666667,293.002381,1.208010263,3006059,,,16233,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.659813,33.94434,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
712,Riverside County,2.866666667,293.002381,1.208010263,3002313,,,16213,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.657539,33.939121,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
713,Riverside County,2.866666667,293.002381,1.208010263,3011433,,,16218,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.65799,33.940395,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
714,Riverside County,2.866666667,293.002381,1.208010263,3000692,,,16050,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.662491,33.943497,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
715,Riverside County,2.866666667,293.002381,1.208010263,3001198,,,16020,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.65889,33.938995,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
716,Riverside County,2.866666667,293.002381,1.208010263,3008073,,,16022,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.659119,33.939461,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
717,Riverside County,2.866666667,293.002381,1.208010263,3008467,,,16083,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.666092,33.945309,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
718,Riverside County,2.866666667,293.002381,1.208010263,3004355,,,16226,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.658798,33.942448,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
719,Riverside County,2.866666667,293.002381,1.208010263,3000517,,,16224,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.658554,33.941952,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
720,Riverside County,2.866666667,293.002381,1.208010263,3008739,,,16059,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.663376,33.942253,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
721,Riverside County,2.866666667,293.002381,1.208010263,3010275,,,16206,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.657021,33.937347,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
722,Riverside County,2.866666667,293.002381,1.208010263,3003525,,,16047,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.662186,33.942696,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
723,Riverside County,2.866666667,293.002381,1.208010263,3007955,,,16225,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.658691,33.942196,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
724,Riverside County,2.866666667,293.002381,1.208010263,3006580,,,16056,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.663345,33.944996,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
725,Riverside County,2.866666667,293.002381,1.208010263,3000114,,,16039,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.661125,33.940678,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
726,Riverside County,2.866666667,293.002381,1.208010263,3001141,,,16032,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.660187,33.941994,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
727,Riverside County,2.866666667,293.002381,1.208010263,3005772,,,16069,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.66433,33.943943,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
728,Riverside County,2.866666667,293.002381,1.208010263,3000010,,,16102,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.666191,33.944595,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
729,Riverside County,2.866666667,293.002381,1.208010263,3006479,,,16096,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.666656,33.943127,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
730,Riverside County,2.866666667,293.002381,1.208010263,3010738,,,16016,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.658531,33.937675,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
731,Riverside County,2.866666667,293.002381,1.208010263,3003013,,,16208,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.657112,33.937847,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
732,Riverside County,2.866666667,293.002381,1.208010263,3002841,,,16041,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.661446,33.941193,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
733,Riverside County,2.866666667,293.002381,1.208010263,3006933,,,16021,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.659027,33.939182,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
734,Riverside County,2.866666667,293.002381,1.208010263,3002489,,,16062,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.663788,33.942993,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
735,Riverside County,2.866666667,293.002381,1.208010263,3010041,,,16045,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.66185,33.941898,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
736,Riverside County,2.866666667,293.002381,1.208010263,3010285,,,16040,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.661285,33.940994,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
737,Riverside County,2.866666667,293.002381,1.208010263,3011085,,,16015,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.658432,33.937366,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
738,Riverside County,2.866666667,293.002381,1.208010263,3006058,,,16024,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.65934,33.939972,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
739,Riverside County,2.866666667,293.002381,1.208010263,3010773,,,16212,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.657539,33.938828,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
740,Riverside County,2.866666667,293.002381,1.208010263,3009398,,,16227,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.65889,33.942696,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
741,Riverside County,2.866666667,293.002381,1.208010263,3004228,,,16031,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.66011,33.94175,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
742,Riverside County,2.866666667,293.002381,1.208010263,3001818,,,16232,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.659592,33.944096,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
743,Riverside County,2.866666667,293.002381,1.208010263,3008280,,,16026,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.659531,33.940468,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
744,Riverside County,2.866666667,293.002381,1.208010263,3005212,,,16201,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.656334,33.936016,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
745,Riverside County,2.866666667,293.002381,1.208010263,3004329,,,16023,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.659195,33.939766,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
746,Riverside County,2.866666667,293.002381,1.208010263,3008209,,,16098,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.666489,33.943596,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
747,Riverside County,2.866666667,293.002381,1.208010263,3002169,,,16214,,CA,6065,Alta Mesa 1 and 2,1988,116,18.56,Danwin,23_160,160,23,23,415.48,34.5,0,,3,3,11/3/18,Digital Globe,-116.657646,33.939358,Danwin,Steel,Painted,GFK,42,51,13,5911.835496,5.911835496,3.694897185
